,term,score
961,receiving,0.009572334898959915
962,concluded,0.009572334898959915
963,subsequently,0.009572334898959915
964,1905,0.009572334898959915
965,gray,0.009502343789613479
966,threatened,0.009502343789613479
967,back,0.009488145619086907
968,issues,0.009433925648098087
969,lasted,0.009433925648098087
970,rejected,0.009433925648098087
971,gave,0.009401775967573748
972,popularity,0.00936701132442965
973,commercial,0.00936701132442965
974,enormous,0.00930153613062458
975,attacked,0.00930153613062458
976,publicity,0.00930153613062458
977,game,0.00930153613062458
978,encouraged,0.00930153613062458
979,wealth,0.00930153613062458
980,district,0.00930153613062458
981,message,0.00930153613062458
982,impressed,0.009237439464879857
983,lifetime,0.009237439464879857
984,faced,0.009237439464879857
985,japan,0.009237439464879857
986,writings,0.009237439464879857
987,rich,0.009237439464879857
988,actually,0.009237439464879857
989,four,0.009232627359063475
990,since,0.009204887181978672
991,if,0.009177272811117874
992,country,0.009177272811117874
993,industrial,0.009174664474506123
994,saturday,0.009174664474506123
995,debut,0.009174664474506123
996,times,0.009122416959569982
997,carry,0.009113157752915262
998,1911,0.009113157752915262
999,occurred,0.009113157752915262
1000,wife,0.009095173252650444
1001,age,0.009068050898947888
1002,concern,0.00905286906661541
1003,foot,0.00905286906661541
1004,known,0.009014165960214397
1005,ordered,0.008993751108716546
1006,belief,0.008993751108716546
1007,accused,0.008993751108716546
1008,voted,0.008993751108716546
1009,obtained,0.008935759275916248
1010,fair,0.008935759275916248
1011,briefly,0.008935759275916248
1012,among,0.008881503668275885
1013,motion,0.008878851466331699
1014,1918,0.008878851466331699
1015,complex,0.008878851466331699
1016,invited,0.008878851466331699
1017,urged,0.008878851466331699
1018,defeat,0.008878851466331699
1019,1912,0.008878851466331699
1020,people,0.008855314559779927
1021,1913,0.008822987895882498
1022,theater,0.008822987895882498
1023,founded,0.008822987895882498
1024,walter,0.008822987895882498
1025,newspaper,0.008822987895882498
1026,movies,0.008822987895882498
1027,once,0.008777416375730474
1028,60,0.008768130931218383
1029,research,0.008768130931218383
1030,sort,0.008768130931218383
1031,couple,0.008768130931218383
1032,mark,0.008768130931218383
1033,proposed,0.008768130931218383
1034,speeches,0.008714244937434532
1035,angeles,0.008714244937434532
1036,senate,0.008714244937434532
1037,attracted,0.008714244937434532
1038,language,0.008714244937434532
1039,governor,0.008714244937434532
1040,rise,0.008714244937434532
1041,conservative,0.008661296139031103
1042,anyone,0.008661296139031103
1043,trade,0.008661296139031103
1044,direct,0.008661296139031103
1045,own,0.008624547467913144
1046,fought,0.0086092524927584
1047,returning,0.0086092524927584
1048,care,0.0086092524927584
1049,supported,0.008558083571148874
1050,remarked,0.008558083571148874
1051,blue,0.008558083571148874
1052,gold,0.008558083571148874
1053,step,0.008558083571148874
1054,meet,0.008558083571148874
1055,anti,0.008507760455675993
1056,convinced,0.008507760455675993
1057,hit,0.008507760455675993
1058,articles,0.008507760455675993
1059,death,0.00850002455275612
1060,february,0.00845825563860053
1061,november,0.00845825563860053
1062,harvard,0.00845825563860053
1063,remember,0.00845825563860053
1064,join,0.00845825563860053
1065,bought,0.008409542932670227
1066,commission,0.008409542932670227
1067,los,0.008409542932670227
1068,maintained,0.008409542932670227
1069,1961,0.008409542932670227
1070,concerned,0.008409542932670227
1071,paper,0.008409542932670227
1072,remarkable,0.008361597387930644
1073,principal,0.008361597387930644
1074,conflict,0.008361597387930644
1075,energy,0.008361597387930644
1076,republican,0.008361597387930644
1077,1919,0.008361597387930644
1078,200,0.008361597387930644
1079,1923,0.008314395214985565
1080,discovered,0.008314395214985565
1081,strength,0.008314395214985565
1082,frank,0.008314395214985565
1083,struggle,0.008314395214985565
1084,win,0.008314395214985565
1085,trip,0.008314395214985565
1086,while,0.008305937735982533
1087,activities,0.00826791371411611
1088,1922,0.00826791371411611
1089,70,0.00826791371411611
1090,recently,0.00826791371411611
1091,york,0.008258367507007152
1092,distinguished,0.008222131209729868
1093,long,0.008211166043204475
1094,election,0.008177026989666197
1095,harry,0.008177026989666197
1096,1933,0.008177026989666197
1097,came,0.008141042907283643
1098,earned,0.008132581248932281
1099,usually,0.008132581248932281
1100,1943,0.008088775037487402
1101,ways,0.008088775037487402
1102,could,0.008071718154584212
1103,hold,0.008045590211730822
1104,fell,0.008045590211730822
1105,co,0.008045590211730822
1106,fire,0.008045590211730822
1107,else,0.008045590211730822
1108,are,0.008025936297260875
1109,favorite,0.008003009389382486
1110,tell,0.008003009389382486
1111,celebrated,0.008003009389382486
1112,traveled,0.008003009389382486
1113,persons,0.008003009389382486
1114,victory,0.008003009389382486
1115,labor,0.008003009389382486
1116,formal,0.007961015907475688
1117,nov,0.007961015907475688
1118,events,0.007961015907475688
1119,issued,0.007961015907475688
1120,institute,0.007961015907475688
1121,didn,0.007961015907475688
1122,gone,0.007961015907475688
1123,abroad,0.007961015907475688
1124,stories,0.00791959378320766
1125,1926,0.00791959378320766
1126,quickly,0.00791959378320766
1127,work,0.00789062054322751
1128,1920,0.007878727677417893
1129,effect,0.007878727677417893
1130,over,0.00784617539451671
1131,soviet,0.00783840286048532
1132,largely,0.00783840286048532
1133,so,0.007802052314929851
1134,battle,0.0077986051804546375
1135,movie,0.0077986051804546375
1136,paul,0.0077986051804546375
1137,effort,0.0077986051804546375
1138,why,0.007759321033219177
1139,1937,0.007759321033219177
1140,hope,0.007759321033219177
1141,award,0.007682241494199662
1142,1939,0.00764442139083433
1143,1949,0.00764442139083433
1144,behind,0.00764442139083433
1145,visited,0.00764442139083433
1146,poor,0.00764442139083433
1147,thousands,0.007607065349533652
1148,devoted,0.007607065349533652
1149,sold,0.007607065349533652
1150,bill,0.007607065349533652
1151,sept,0.007570162119889827
1152,spirit,0.007570162119889827
1153,graduated,0.007570162119889827
1154,radio,0.007533700855721014
1155,german,0.007533700855721014
1156,looking,0.007533700855721014
1157,no,0.007522791880813923
1158,germany,0.007497671095935216
1159,picture,0.007497671095935216
1160,moment,0.007462062746513334
1161,everything,0.007392071637166898
1162,true,0.0073576703765743864
1163,anything,0.0073576703765743864
1164,frequently,0.0073576703765743864
1165,peace,0.007323653495651506
1166,organization,0.007323653495651506
1167,character,0.007323653495651506
1168,other,0.007316366745049465
1169,thus,0.007290012499557704
1170,elected,0.007290012499557704
1171,future,0.007290012499557704
1172,declared,0.00725673917198307
1173,speech,0.00725673917198307
1174,failed,0.007223825563103159
1175,regarded,0.007223825563103159
1176,looked,0.0071912639781779985
1177,birthday,0.0071912639781779985
1178,church,0.0071912639781779985
1179,call,0.0071912639781779985
1180,saying,0.007159046966754339
1181,year,0.00711671087995277
1182,title,0.007095618023168068
1183,sought,0.007095618023168068
1184,result,0.007064392322059541
1185,am,0.007064392322059541
1186,english,0.007064392322059541
1187,charles,0.007033483638618741
1188,find,0.007033483638618741
1189,taking,0.007002885600468681
1190,run,0.007002885600468681
1191,word,0.006972592025458959
1192,100,0.006912894442776003
1193,voice,0.006883478956269964
1194,funeral,0.006854344961990033
1195,within,0.0068254871234696675
1196,1960,0.0068254871234696675
1197,nearly,0.0068254871234696675
1198,form,0.0067969002545698156
1199,influence,0.0067969002545698156
1200,done,0.006768579313885119
1201,survived,0.006768579313885119
1202,beginning,0.006740519399407916
1203,produced,0.006712715743435917
1204,london,0.00668516370771029
1205,1930,0.00668516370771029
1206,decided,0.006657858778771802
1207,established,0.006630796563523343
1208,body,0.006630796563523343
1209,law,0.006603972784987952
1210,members,0.006603972784987952
1211,eyes,0.006577383278252088
1212,created,0.006551023986584524
1213,women,0.006551023986584524
1214,woman,0.006551023986584524
1215,better,0.006524890957721809
1216,health,0.006524890957721809
1217,week,0.006524890957721809
1218,order,0.006524890957721809
1219,education,0.006524890957721809
1220,ended,0.0064989803403118175
1221,attention,0.0064732883805073554
1222,don,0.0064732883805073554
1223,nothing,0.0064732883805073554
1224,written,0.0064732883805073554
1225,sometimes,0.006447811418702293
1226,30,0.006422545886403153
1227,play,0.006397488303229413
1228,away,0.006347983486153948
1229,working,0.006347983486153948
1230,finally,0.0063235297067377
1231,learned,0.006299270780223645
1232,st,0.006275203625884972
1233,yet,0.006204123062538984
1234,nation,0.006204123062538984
1235,must,0.006180793606088402
1236,live,0.006180793606088402
1237,played,0.006157641561669529
1238,give,0.0061346642513264785
1239,making,0.0061346642513264785
1240,half,0.006111859057283287
1241,dr,0.0060892234201541376
1242,fact,0.0060892234201541376
1243,should,0.0060892234201541376
1244,close,0.006044450860766131
1245,use,0.0060223090964857005
1246,political,0.0060223090964857005
1247,far,0.006000327201933522
1248,sent,0.006000327201933522
1249,come,0.005978502885040821
1250,important,0.005978502885040821
1251,full,0.00595683390268063
1252,going,0.005913953205506218
1253,joined,0.005913953205506218
1254,march,0.005892737236935907
1255,might,0.005892737236935907
1256,followed,0.005850743755029107
1257,20,0.005850743755029107
1258,right,0.005829962246562173
1259,short,0.005809321630761079
1260,west,0.005768455524971313
1261,friend,0.0057482263530750635
1262,member,0.005728130708038739
1263,success,0.005708166838671459
1264,service,0.005708166838671459
1265,each,0.005708166838671459
1266,saw,0.005708166838671459
1267,get,0.005688333028008057
1268,seemed,0.005688333028008057
1269,spent,0.0056686275924229665
1270,general,0.0056686275924229665
1271,go,0.005629595273565107
1272,used,0.0055910570479723
1273,continued,0.005571969341753082
1274,six,0.005478285667938548
1275,again,0.005478285667938548
1276,including,0.005369542709490582
1277,set,0.005369542709490582
1278,months,0.00533414139003507
1279,history,0.005316593911087154
1280,moved,0.00529914699130984
1281,worked,0.005213381343204925
1282,here,0.005163058227732043
1283,former,0.005163058227732043
1284,end,0.005146467019536489
1285,brought,0.005113553410656578
1286,off,0.005097229086455871
1287,always,0.005080991825731418
1288,very,0.005080991825731418
1289,best,0.0050648407047262775
1290,now,0.005048774814307758
1291,told,0.005048774814307758
1292,just,0.005016895159986694
1293,john,0.005016895159986694
1294,lived,0.0049853458707214875
1295,held,0.0049853458707214875
1296,same,0.0049853458707214875
1297,every,0.0049696929870416155
1298,she,0.004938626603506544
1299,children,0.004923211486172161
1300,name,0.00490787402718893
1301,both,0.004877428981785919
1302,down,0.004877428981785919
1303,become,0.004862319873012378
1304,left,0.004817437303356089
1305,do,0.004802622290329421
1306,national,0.004729609698403469
1307,president,0.004686628102123235
1308,you,0.004686628102123235
1309,being,0.004602443590989336
1310,career,0.004547586626325222
1311,under,0.004480376851235402
1312,such,0.0044539029525106875
1313,well,0.004375835106659167
1314,because,0.0042997191628903805
1315,much,0.00427476427588198
1316,took,0.00425001227637806
1317,early,0.004237711333707366
1318,during,0.004225459891945878
1319,great,0.0041529688679912665
1320,three,0.003956482684773035
1321,or,0.003740471602582526
1322,last,0.003699049478314498
1323,old,0.0036379542006284827
1324,became,0.003617858555592159
